,username,video_description,id,creator
238,jager5000,#stitchwith@condimentclaireiloveseeingfellowfoodcreatorsmakesometastystuff#cooking#tips#hacks#food,7186395908827811118,ilo
239,blackbear1984,#duetwith@blackbear1984#imamess#inverted#new#music#newyork#love#newyorkcity#art#newjersey#neworleans#fashion#newmusic#instagood#newengland#hiphop#news#photography#newyear#artist#newmexico#instagram#newzealand#life#newyorker#photooftheday#happynewyear#happy#newark#rap#newportbeach#style#newhome,7191742676713082154,blackbear1984
240,blackbear1984,#duetwith@blackbear1984#duetme#viral#explorepage#viralvideos#explore#viralvideo#music#goviral#love#makethisgoviral#trending#videoviral#hiphop#viralpost#instagood#viralbarbers#worldstar#viralmusic#rap#viralmemes#follow#virals#instagram#viralvids#like#viralbiceps#dance#viralfood#fashion#viraldance#photography,7192423677131099434,blackbear1984
241,vloggingmolly,#duetwith@thathippielookingchick#conservative#leftist#fyp#misogony#liberal,7191908088058744107,thathippielookingchick
242,vloggingmolly,#duetwith@thathippielookingchick#conservative#fyp#feminism#women#equality,7191007325128297770,thathippielookingchick
243,bidenisapos,#stitchwith@facts_at_thereadymorningmorningmorningy'alll!!!#fyp#fjb#politicstiktok#conservatives#republican#democrats#liberals,7188510920342048042,facts_at_theready
244,imeeperez77,"#duetwith@angela💅iloveyouanakmamasoproudofyou,thankulord🙏❤️allglorytogod🙏praisedgod🙏🤲,,hallelujahjesus🙏🤲,tearsofjoy😭😃,justhowmanymonthsfromnowyourgraduating,howcouldisayi'mtired,howcouldisay,iwanttogiveup,howcouldisay,iwanttocomehomebutstilllllneedmoreeeeeesacrifices,,,godisgood🙏🤲thank💕yousomuchlord🙏🤲,iloveyoulord❤️thankyoudomuchmybeautifuldaughter,mamasoproudofyou,,you'rethebestevergift🎁fromgod,thanksgod🙏forhavingmearesponsible,godfearingdaughterlikeyou,,,i'm.sosorryforallmymistakes,,i'msosorryifmamaisoverprotective,i'msosorryifmamaisverystrick,,,imissyouanak.#teamilobitag#tropanggv#teamkalog_tiktokers31#sss#fypシ゚viral🖤tiktok#spreadkindness#spreadhappiness#staypositive#missyousomuch🥺😔#🌄🏵️🌿🌹💐🙏😄🏖️🏞️🍀🍀❤️🌼",7194864090722962690,ilo
245,bunnyandbeyond,"#stitchwith@bunnyandbeyondthecaptiontothestitchedpostcompletelydisappeared.anyoneelsehavingthisissue?ifyou'reinterestedinlearningaboutappstohelpyouparkandcampwithincitylimits,gocheckoutthatpost👌#tiktokwtf#disappearingact#fypsounds#tikmeoff#wheresmycaptions#tiktokannoying",7190424097287851307,bunnyandbeyond
246,constababble,#stitchwith@theclimatecouncildoesthismakesense??🥊🌏🥸#climate#nature#environment#carbonoffset#climatechange#comedy#science#learnontiktok,7195728195658714369,theclimatecouncil
247,theeldestgenz,#stitchwith@ana_mana_piabcsilenceisdefinitelychild-free#jokes#humor#funny#haha#thesilenceisloud#childfree#momtok#exteacher#formerteacher#singlelife#apartmentlife#twenties#20something#fyp#childfreebychoicelife#childfreebychoicelife#foryoupage#inverted#blackgirlmagic#blackcontentcreator#blackwomen#independentwoman#inverted#issilencechildfree#theeldestgenz#genz#single#genxtiktokers#boomerhumor#genalphaparent#quiet#quiettime#meditation#meditate#yoga#peace#deepbreaths#inverted#24hours#7daysaweek,7189678187356409131,abc
248,cheesesgarden,#stitchwith@theaddgardenerthistomatoissurprisinglygettingalongwithmybroccoli!#nightshades#brassicas#gardening#parati#gardentok#sandiegogarden#staycheesey#urbangarden#cheesesgarden#sandiego#containergarden#abundance#tomatoes#peppers#fyp#foryoupage#keepongardening#californiagardener#socal#socalgardener#growbaggardening,7190089789960654126,theaddgardener
249,voteblueoklahoma,#duetwith@vicenews#woke#oklahoma#america#woklahoman#voteblueinoticeapattern…..,7190360247649897774,vicenews
250,athena.the.boss,#stitchwith@athena.the.bossgodi'mold!#indigenous#nativetiktok#athena#fyp,7186780615310724398,athena.the.boss
251,schrutefamilyfarm,#stitchwith@gunsboatsatvsithoughtyouwerefinallygonelittleman.#faucifraud#fauciouchi#fauciisaliar#letsgobrandon#conservative#republican#lionsnotsheep,7186804785696443694,gunsboatsatvs
252,therealphilhsmith,"#duetwith@motherjonesmagtheleftlosingtheirmimdovercommiteeassignmentsisgreat.weloveaoc.#fyp,#getcrackin,#aoc,#ilhanomar,#liberaltears,#fakeoutrage",7196061104827764014,motherjonesmag
253,victoriaashto,"#stitchwith@victoriaashtothesetrouserscameinxs-xxl.theycould’vebeenadvertisingthesetosize22/24bodies…asasizexl,myperfectwaistwidthonclothingisabout18.5-19inchesacross,thefactthattheseare22inchesacross…..?!?!?that’salmosta3-3.5inchjumpfromxltoxxl,theycouldeasilyhavetruesizes1x,2x,3x&4xallwithinthatsizerangeandfromacapitalisticperspective…makemoremoney????brandscontinuingtobefatphobicisliterallylosingthemmoneylmao.",7192695169219693867,victoriaashto
254,gmarkphillips,#duetwith@gmarkphillipsmediawow.inevergettiredofwatchingthisclip.congratulationstonovakdjokoviconwinninghis10thaustralianopen.#djokovic#novakdjokovic#australianopen2023#medicalfreedom#freedom,7194681013740653870,gma
255,gmarkphillips,#duetwith@gmarkphillipsmediawow.inevergettiredofwatchingthisclip.congratulationstonovakdjokoviconwinninghis10thaustralianopen.#djokovic#novakdjokovic#australianopen2023#medicalfreedom#freedom,7194681013740653870,gmarkphillips
256,circularityboss,#duetwith@freeseedfilms#comedy#politics#matthandcock#imaceleb#tube#thatlondonlook#london,7192912610902297861,freeseedfilms
257,spiderwolve,"#stitchwith@bethechange258therewasalotmorethatleduptowhathappenedwithgermanyinworlwar1part2,andwearen'tinthoseconditions#fyp#politics#history#dontpanic",7192405614558039338,bethechange258
258,screaminjfrumess,#duetwith@wwe#wwe#wwf#wrestling#ricflair#wcw#woo#funny#comedy#comedyvideo#funnyvideos#wwefan#wweraw#wwetiktok#wrestlingtiktok#old#oldage#boomer#boomers#tiktok#reactionboi#reaction#reactionvideo#commentary#fyp#fypage#foryourpage#fypシ゚viral#fypシ#fypp#tiktokviral#duet#dueto#tiktoktrend#tiktoktrending#crazy#reactions#interesting,7188256276999195947,wwf
259,empaigelip,#stitchwith@empaigelipdonotgetittwistediamanavidtipperbutidonotknowhowtheycanpossiblysaythisingoodfaithwhentheyknowthepeopleshoppingalsodonothavealivablewageallofthetimeandshamingtheindividualsisgrossssss.#magazines#newspaper#newpapers#magazine#clickbaiter#nymag#weirdtake#badtake#capitalism#livingwage#tipping#tippingculture#livablewage#minimumwage#theplot#media,7195677123158297899,empaigelip
260,northierthanthou,#stitchwith@authenticconservativemostpeoplewouldhaveexpectedthequestiontobeaboutthestate.#interviews#tricks#trickquestions#uncertainty#feelingsuperior#trolling#streettrolling#authenticconservative#bullying#performativity#virtuesignaling#conservative#arrogance#pointless#superiority,7196373512762707243,authenticconservative
261,jaffs160,#stitchwith@doni_douchehowdidrationalpeopleturnintogullibleidiots?🙄#liberal#republican#women#men#covid19,7191650751146446122,i_d
262,spinalalloy,#duetwith@counterpointpolitics#gunrightsarecivilrights#guns#gunrights#gunsafety#progun#politics#democrats#republicans#texasliberal#texasdemocrats#democratsforgunrights#prochoice#prolgbt#blm#blacklivesmatter#progressive#donaldtrump#left#blackhistorymonth#rondesantis#desantis#floridaschools#florida#racism#malcolmx#mlk#civilrights#civilrightsmovement,7196205616459730222,counterpointpolitics
263,realdariavalley,"#duetwith@realdariavalleygirl,hygiene!youretryingtobethatbeautyinthebeastortryingtocompetewithbeast?#buildbackbetter#democrats#democrat#democracy#liberal#liberallogic#liberalismisamentaldisorder#america#usa#politics#conservative#gop#republican#trump2024#letsgobrandon#maga#foryou#foryoupage#foryourpage#fyp#woke#hygiene#shave#beautyandthebeast#femininehygiene#feminism#female#laziness#wokeism",7186397428566805802,realdariavalley
264,praisedog3,#duetwith@snapbacknow#genshinimpact34#school#teacher#indoctrination#privateschool#publicschool#leftist#democrat#republican#politics#fyp,7191595405715574058,snapbacknow
265,queenofpreloved,#duetwith@60seconddocsilovethisvideo!whatanimagination!#thrift#recycleandreuse#sustainablefashion#coolpeople#hatmaker#fyp#goviral,7189564978406427909,ilo
266,redtailnation,#duetwith@missy52584_greeneyesilovehervideosanshealwaysmakesmelaughansmile.giveherafollow!!!!!#doritostriangletryout#duet#tiktokfriends#fyp#trending#foryoupage#foryou#fyp#tiktok#followme#comedy#duet#voiceeffects#love#funny#viral#fyp😍😍😍❤❤❤❤😘#fyp❤#itscuffingseason👫💞#adorable#sweet#cute#beautiful#happiness#life#loveyourself#selfie#loveyou#lovemyself#lifestyle#selflove#friends#family#friend#friendsforever#friendshipgoals,7186724030785817898,ilo
267,ad_cd,#duetwith@rapture.watchersilovethis🙌🔥🙏#hallelujah#thankyoujesus#glorytogod#armorofgod#pray#fyp,7189402372479700270,ilo
268,protectivedadwolf,#duetwith@imapparent#resolution#newyear#k#pixels#motivation#diy#fortnite#display#electronic#d#screen#ledlighting#ledscreens#ledbillboard#ledsign#billboard#ledwall#ledpanel#panel#led#ledscreen#leddisplay#ledtv#pantallaled#technology#dled#videowall#dwall#dscreen#lighting#bar#fitness#health#happynewyear#love#club#workout#goals#instagram#healthy#twitch#fortnitemoments#fortnitetwitch#fortnitegameplay#fortnitekills#stretched#snipe#fortniteresolution#fortnitestreamer#fortnitesnipe#twitchmoments#fortnitecommunity#fortnitebr#fortnitenews#fortniteclips#fornitepc#streamer#twitchclips#fortnitebattleroyale#gaming@protectivedadwolf@protectivedadwolf@protectivedadwolf,7189101627339541803,imapparent
269,protectivedadwolf,#duetwith@imapparent#giveaway#giveawaycontest#giveaways#giveawaytime#giveawayindonesia#contest#repost#free#iphone#win#love#giveawayalert#follow#like#giveawayindo#competition#instagood#fashion#instagram#giveawayiphone#beauty#smallbusiness#contestalert#gift#followforfollowback#gewinnspiel#likeforlikes#k#viral#handmade#promo#freebies#art#explorepage#dirumahaja#explore#makeup#winner#freegiveaway#instagiveaway#tiktok#skincare#photography#trending#contestgiveaway#supportsmallbusiness#lfl#sale#usa#giveawaywinner#kuis#indonesia#ootd#prize#sorteo#likes#kuisberhadiah#freestuff#hadiah#apple@imapparent@protectivedadwolf,7190515061083999531,imapparent
270,jamienalbandyan,#duetwith@nademskaya#birthdayilovesexandthecityitshowslifegetsbettertheolderyouget.iturn42inmayandi’mjustgettingstarted.#sexinthecity#over40#momsoftiktok#funny#aginggracefully#over30#gettingold#agebeforebeauty#aging#ageisjustanumber,7195657643984162091,ilo
271,bodum,#duetwith@sagebyhrnkovaareallygreattipgivenbysagebyhrnkova!🫖🍃#bodum#maketastenotwaste#assam#bistro#teacup#teapress#teapot#householdaccessories#householdproducts#householdgadgets#fy#fypage#homemade#foodlover#tea#tealover#loosetea,7188079108524461318,sagebyhrnkova
272,pheonixea,#duetwith@prznsugar#iran#usa#cnn#news#fox#freedom#murder#freeiran#genocide,7194304258408287530,cnn
273,pheonixea,#duetwith@prznsugar#iran#usa#cnn#news#fox#freedom#murder#freeiran#genocide,7194304258408287530,prznsugar
274,mark_gd,#duetwith@rachaellsrecipes#yum#ratatouille#joke#cook#cooking#cookingathometiktoktv#foodie#foodtiktok#fyp#fypシ,7187672095793548590,recipes
275,anastasiafontaines,#stitchwith@qasim.rashiddon’tfiveaninch.misogynyisverykuchalive&dangerous.goodstuff#fempower#misogyny#banned#rights#womenempowerment#confidence#support#inspiration#womeninmusic#bossgirl#girlboss#bossbitch#badassbitch#courage#change#2023#music#songs,7188320035562327342,qasim.rashid
276,iamwastedtalented,"#duetwith@tizzyent#iamwastedtalented#carriebooska#ctheartist#mentors#autisticartist#miracle#humankindnessfromthelooksofit,thisisaclipfromthe90smaybe?butstillanamazingstoryofencouragement,mentorshipandcommunity.itreallydoestakeavillagetoraiseachild,andifyoucoulddosomethingtoencourageandupliftthenextgenerationoftalentedsouls,whatwoulditlooklike?wecan’tchangetheworldinonefellswoop,butwecanstartwiththepeoplewhoneedit!",7187772058141658414,iamwastedtalented
277,alexandralmd,#duetwith@texas_independent#stitch#young#conservatives#fyp#viral#trending#congress#ilhanomar#democrats#squad#republicans#politics#karma,7196144794811354410,independent
278,alexandralmd,#duetwith@therecount#fyp#viral#trending#history#indoctrination#florida#savethechildren#schools#hiddenagenda#education,7192184333833325870,therecount
279,zaatarvulcan,#duetwith@mirelavranceanu#zaatarvulcan#restaurant#bucuresti#delivery#bolt#glovo#tazz#shaorma#pizza#burger#grill#salate#desert#fy#fyp#fypシ#veggy,7193007561887517958,zaatarvulcan
280,zephyrgreen,#stitchwith@c4newsthepopeisnotan#ally#fyp#foryoupage#witch#witch#witchesoftiktok#catholic#catholicchurch#pope#lgbt#lgbtq#gay#???#??#religion#wtf,7192775868169817390,c4news
281,serendum,"#stitchwith@serendumlet’smakesomelightning⚡️⚡️🌩️earlierthisweekwetalkedaboutwhatitwasandtoday,we’retryingtomakeourownwithstaticelectricity.you’llneedafewthingsforthisscienceexperiment.letusknowhowyoursturnsout!#science#scienceexperiments#experiment#lightning#weather#meteorology#sciencetok#didyouknow#storms#scienceismagic#scienceathome#homeschool#greenscreen",7191334811162758442,serendum
282,f1r35p1n,"#duetwith@f1r35p1nsomeoftheadventurer'skinwerespellcastersdefinedbythewordthatresonatedwiththeirmagic...#rpg#chaoticneutral#bitchwithabackstory#elemental#spellcaster#family#charm#sorcerer#magefilters:🔥firebreath,❄️icebreath,🌬inpaintingdissolve,🪨whatgemareyou",7195040283221019950,f1r35p1n
283,jjlrea,"#duetwith@jjlreajustfinished,whatdouthink?#art#sculpt#resin#fyp",7193102359495478571,jjlrea
284,brandnewuser420,#duetwith@brandnewuser420#copcity#disclaimer#copcityatlanta#factcheck#policebrutalitymuststop#atlanta#georgia#corruption#marjorietaylorgreene#briankemp#bigwaffle#bribery#aoc#manuelestebanpaezteran#taxtherich#vs#eattherich#lobbying#campaignfinancereform#nationalguard#riot#blacklivesmatter#antifascist#buckhead#ups#homedepot,7193759130052627758,brandnewuser420
285,secretcripple,#questionfrom@secretcripple#duetwith@newtruth2.0doweneedtoenforceanaustralianimmigrationpointssystem#ukimigration#illegalimmigrants#evenabrokenclockisrighttwiceaday#visa,7191217477563567365,secretcripple
286,a.b.fritz.joy,#duetwith@jesscraven101#vote#ssdi#ssi#military#militarytiktok#militaryfamily#fyi#info#makethecall#representative#citizen#debt#americandebt#hostage#abuse#money#foryou#republican#republicansoftiktok#gop#conservative#ourmoney#theft#deal#baddeal#explore#politics#republicangreed#call#fight#protest#yeswecan#powertothepeople#patriots#government#governmentspending#no#foryou#foramericans#activate#act#push#voice#speakup#now#nowunited,7186713503741316395,jesscraven101
287,a.b.fritz.joy,#duetwith@savy_nativeamerican#asl#sign#hh#deaf#history#native#indiginastiktok#info#fyi#fyp#foryou#communication#history#learn#educate#cool,7194154170658655530,_nativeamerica
288,mercy.mercedez,#duetwith@mercy.mercedez#fypシthanksbabyfordoingmyhair😍@king.kiean#lipsync#tiktok#lgbtq#married#taken#curlscheck#tattedtakeover#wild#crazy#lol#blondie,7187103356987428139,mercy.mercedez
289,ztrain84,#stitchwith@ztrain84#fyp#yeeyee#sportsdon'tgetittwistedi'mgladthebrandgetstobeseenbutlamnotafanof#nflinternational#footballgames.nothingbutadistractionandtheleaugelookingtotakeabiggerbiteofthepie.#moneymoneymoney!icoulddowithoutanyoverseasnflgames,7190419305627077934,ztrain84
290,pretty_crabby,#duetwith@pretty_crabbydancingwithmyself.#mikewhite#mikewhiteotus#dance#viraltiktok#tiktok#whitelotusseason2#hbo#silly,7188248167220268334,pretty_crabby
291,mooney_mvmt,#stitchwith@mooney_mvmtpart2:hulahoopupdate1monthand1week.#mooneymvmt#wlsjourney#bariatriccommunity#gymtok#gymgear#gymrat#roadto10k,7195295759493844267,mooney_mvmt
292,mindymjudd,#duetwith@creative_explainedi'vebeenlivingallwrong!#kitchen#kitchenhacks#kitchenhack#genius#sosmart#brilliant#wow#impressive#share#fyp#foryou#foryourpage#trend#trending#viral#chef,7192327682422590763,creative_explained
293,mindymjudd,#duetwith@recipeswellhotdamn!#gottatry#musttry#bake#baking#cookie#cookies#perfection#perfectlyround#fyp#foryou#foryourpage#trend#trending#viral#share,7186349686251392298,recipes
294,theunexpectedtherapist,"#duetwith@mercurystardustilove@mercurystardustandthisimportantmessageabouthowtransitionsarenotlinear!transitionsdonotneedtobelinear,therearenoabsolutes.dowhateverfeelsbestforyouandyoualoneandtrytoblockoutanyoftheoutsidenoisesayingotherwise!🫶🏻💖#lgbtqiaplus#🏳️‍🌈#mentalhealthmatters#selflove#onlinetherapy#clocktherapist#therapytok#nyctherapist#doyou#fypシ#theunexpectedtherapist",7194308456835370286,ilo
295,uvmzerowaste,#stitchwith@ecofran#zerowaste#zerowasteliving#zerowaster#environmentalism#ecofriendly#fyp#microplastics#plastics#waste#wasteful#detergent,7196029176879648046,ecofran
296,compostdllc,#duetwith@jazzleaf|easyrecipes#airfryermaster,7248724731292126506,recipes
297,swagggleonidas2,#duetwith@amateur_strongman#vozdoscriadores#screammovie#wtf#wow#smh#creepy#unbelievable#fyp#viral#repost#swagggleonidas,7246623127537536302,gma
298,matthewlayson,#stitchwith@matthewlayson#fyp#tiktok#foryoupage#insurance#auto#car#home#house#business#commercialinsurance,7250542136914087214,matthewlayson
299,chuckles_theorangutan,#duetwith@ugottabcrazybaby3.0#fyp#usa#tiktok#positivevibes#follow#supportnewcontentcreators#thicktok#floridaman#conservative#millenial#moderate#foryoupage#floridacheck#genx#florida#chuckles_theorangutan#usa_tiktok#puppetlivesmatter#foryou,7253504817811885358,abc
300,pokeasifa,#questionfrom@pokeasifa#duetwith@user9800232705789#marriage#relationship#womenoftiktok#menoftiktok#kenyantiktok,7245529505153092910,pokeasifa
301,protectivedadwolf,#duetwith@imapparent#duet#dhs#departmentofhumanservices#fraud#coruption#child#safety#humantraffickingawareness,7252894172548664622,imapparent
302,protectivedadwolf,#duetwith@imapparent#veteransbenefits#veteran#ssi#republican#demicrat#va#truth#lies#factpleasereadthebilldontdrinkthecoolaidandstayawayfromheadlines!iadmitihavemadethatmistaketo.thankyouforyourservicebrother.honestlylove💖yawl!,7249806225574055210,imapparent
303,protectivedadwolf,#duetwith@imapparent#puppies#toddlers#morals#family#love,7243240688710634798,imapparent
304,flatearthisnonsense,#stitchwith@secondhalfadventuresiloveculture!!!#cultured#accent#fyp#france#foryoupage#comedy#funny,7246893414698978606,ilo
305,a.b.fritz.joy,#stitchwith@bbcnews#missing#missingsubmarine#submarine#movies#film#prediction#fortold#lol#news#titantic#fyp#fypシ#fy#foryoupage#maybe#itsfunneh#itsfunny#inthenews#alien#uwo#animaluprising#whales#deepwater#sunken#disappear,7246780508816805163,bbcnews
306,betterbroken,#duetwith@snapbacknow#duet#vote#voteblue#union#unionrights#laborrights#gop#republican#democrat#laborlaws#gunsoverpeople#gunsoverchildren#maga,7228020626496179499,snapbacknow
307,betterbroken,#duetwith@duramater1#duet#republican#democrat#proud#transrightsarehumanrights#merica#fyp#fypシ#libral#independent#progressive#socialist,7226460367612955950,duramater1
308,passrestprod,#stitchwith@coyoteannieiloveyourcontent;it'sjusttheconclusionsgiveourabusersthevictimstheyaresalivatingfor-beabadvictim,7229699065317985582,ilo
309,tgraywrites,#stitchwith@politicsjoethisisallapantomime.ashow.itmeansnothingbutmakesyoufeelgoodastheykeepbreakingtheruleswhenevertheyfeellikeit#uk#politics#westminster#speaker#toriesout#tories#leftist#conservatives,7232295518360177947,politicsjoe
310,failure_garden,#stitchwith@failure_gardensohereiwilltrythisexampletoseehowitworksinreallife.staytunedforupdatesdiringtheseason.#zone8bgarden#gardentok#vegetablegarden#beginnergarden#growpeppers#growtomato#growzucchinisquash#growingonions#smallgarden,7222753065860959531,failure_garden
311,traashboyyy,#duetwith@juliepalas#traashboyyythankyousomuchilovethiswearecleaningoftrashallaroundtheworld!🌎💚💙logyourcleanupsthroughthelinkinmybio!!!!!,7224978409812741419,traashboyyy
312,ouryouth4theclimate,"#stitchwith@ouryouth4theclimatethankyousomuchforallyoursupport<3weunfortuantelyneedtocloseapplicationsbecausewevereceivedsomany.ifyouapplied,pleasenoteitmighttakeupto2weekstohearbackifyourapplicationwassuccessful.theapplicationprocesshasbecomequitecompetitivewith365applications,andonly25openpositions.wearestillsogladyou’vejoinedourcommunity🫶✨🌱welcome!taketheoy4cpledge.itonlytakes2mins,andthelinkisinourbio#climateaction",7227525699836316970,ouryouth4theclimate
313,theexcitablescientist,#stitchwith@ecofrandearpyrex:ifnotglasswhyglassshaped??😫#todayilearned#themoreyouknow#glass#recycling#reducereuserecycle#fyp,7223852477630795051,ecofran
314,creatorofgarf,#duetwith@swag#creatorofgarfyeha#politics#leftist#stoptransgenocide#socialism#transrights#of,7231586913340230955,creatorofgarf
315,jameslawton975,#duetwith@enlightenme#trump#cnn#townhall#disaster#fyp#fypシ,7232295815316802862,cnn
316,awhmariea,"#stitchwith@abby•awhmarieaanotherdyewininthebooks🫡trustme,friends!!allyouneedtodoisfollow@ritdye’sinstructionsforasuccessfuldyejourney👏🌈🥹💗#lowbuyyear#upcycledfashion#fyp#upcycle#costperwear",7229769420707499307,awhmariea
317,briorashawn,#stitchwith@briorashawn|secondhandguruimalwaysgoingtogiveyouahackforyiurpurchase🤗#secondhand#briorashawn#depopsale#poshmark#salepreview@briorashawn|secondhandguru@briorashawn|secondhandguru@briorashawn|secondhandguru,7232096763484720427,briorashawn
318,theplantprof,#stitchwith@montanajordanbrugmansiaisbeautifulbutallpartsoftheplantarehighlytoxic.backslowlyawayandtrynottostartleit.#danger#poisonousplants,7225230466066943275,gma
319,126media,#duetwith@126media#blacktiktok#awareness#knowledge#mental#metaphysical#attackontitan#atlanta#blacktiktok#fantasy#family#m#love#healthy#health#fyp#fypage#fyp#greenscreen#goviral#g#fyp#israelites#anime#blackpink#freefire#friendly#black#blacktiktok#america#atlanta#tartaria#native#blacktiktok#awareness#blacktiktok#readysetlift#science#worklife#world#awareness#knowledge#arabic#blacktiktok#awareness#spirituality#spiritualtiktok#spiritualawakening#blacktiktok#awareness#blackgirlmagic#american#awakening#capcut#haitiantiktok#science#america#neworleans#native#like#lol#wow#amor#alabama#indian#musica#relatable#art#amor#love#wow#meditation#awareness#knowledge#fypage#fyp#greenscreen#goviral#g#foryou#fy#foryou#fyp#greenscreen#goviral#g#foryou#black#relatable#goviral#like#liverpool#nottingham#africa#truth#fypシ#fypシ゚viral#fypp#fypdongggggggg#blacktiktok#readysetlift#science#worklife#history#blackpink#black#blacklivesmatter#blackpanther#magic#miracle#mystery#anime#ancient#antartica#grandcanyon#viral#viralvideo#health#healthy#blackpink#relatable#brasil#ancient#on#knowledge#mental#relatable#goviral#like#mississippi#world#america#egypt#blacktiktok#awareness#spirituality#family#brasil#ancient#california#florida#native#choctaw#lousiana#capcut#love#wow#meme#throwback#england#edit#trending#tiktok#blackgirl#we#blackgirl#tartaria#happy#mental#blackpanther#art#blackgirlmagic#toronto#chicago#neworleans#europe#mexico#puertorico#columbia#awareness#knowledge#blacktiktok#haitiantiktok#science#america#neworleans#native#we#blackgirl#neworleans#native#we#blackgirl#nottingham#meme#neworleans#choctaw#lousiana#mississippi#world#texas#choctaw#ufocommunity#ufofamily#ufosky#ufocommunity#nasa#israelites#anime#blackpink#freefire#friendly#hebrew#awareness#knowledge#mental#metaphysical#hair#newyork,7224120811974692139,126media
320,imapparent,#duetwith@protectivedadwolf#bullying#karma#airsoft#notnice#revenge,7226138621697477934,protectivedadwolf
321,tariyepeterside,#stitchwith@coachemilovethediscoursebutiamsotiredof#gilmoregirlsfansandtheir#lorelaigilmoreslander.#richardandemilygilmorearetextbookcontrolling#narcissiticparents#rorygilmore,7228912489671462171,ilo
322,vinkiva,"#stitchwith@vinkiva-compassioncoachifyourgoalistojustifyactingfash,it'sweirdtocallthatanti-fash.#conflict#conflictskills#conflictresolution#conflictresolutionskills#communication#compassion#justice#restorativejustice#transformativejustice#audrelorde#antifa#antifascist",7232621243697073451,vinkiva
323,keeneyacre,#stitchwith@keeneyacreyouguyswereright!nowtheyhaveoutgrownmygrowlights!#gardening#startingseeds#beginnergardener,7226467801962155307,keeneyacre
324,sageadvice22,"#stitchwith@lynnrazz2ifyouareapoliticianinaredstate,canyouanswerwhyyouonlycareaboutchildrenwhentheyareunborn?#hypocrisy#hypocrites#womensrightsarehumanrights#protectthechildren",7223831744183749934,lynnrazz2
325,bekindralways,#duetwith@bluesky2@cnn@bbcnews@foxtv@reuters#republican#democrat#usa#vote#house#government#fypシ#fyp@aaronparnas@aocinthehouse@jamieleecurtis#enough#standup,7227333579800448299,bbcnews
326,bekindralways,#duetwith@bluesky2@cnn@bbcnews@foxtv@reuters#republican#democrat#usa#vote#house#government#fypシ#fyp@aaronparnas@aocinthehouse@jamieleecurtis#enough#standup,7227333579800448299,cnn
327,bekindralways,#duetwith@msnbc@cnn@foxtv@bbcnews@taylorswift@dollyparton@dylanmulvaney#democrat#republican#usa#duet#protect#democracy#fyp#fypシ#genz#genx#millenial@gen-zforchange#enough#standup#future,7227200293958634794,bbcnews
328,bekindralways,#duetwith@msnbc@cnn@foxtv@bbcnews@taylorswift@dollyparton@dylanmulvaney#democrat#republican#usa#duet#protect#democracy#fyp#fypシ#genz#genx#millenial@gen-zforchange#enough#standup#future,7227200293958634794,cnn
329,darth_nater59,"#stitchwith@darth_nater59didntmakeittomasterballinmyfirstseasonifcompetitivepokémonbutdidlearnalot,havefun,anddevelopastrongdisdainforfluttermane.🥰here’stohopefulkyhittingultraballins6!#pokemon#pokemonvgc#pokemonscarletviolet#pokemonshowdown#pokemonshowdownsalt#pokemonshowdownsweep#pokemonshowdownbattle#competitivepokemon#pokemongo#pokemontcg#pokemonlegendsarceus#pokemontiktok#greenscreen",7228423033214569771,darth_nater59
330,cloth.diaper.anonymous,#stitchwith@cloth.diaper.anonymous✨earthweekgiveaway#1✨ihaveafewgiveawaysplannedforthisweeksohere'sthefirst!requirements:*befollowingmehere*repostorsharewithafriend*leaveyourbestguessthat'sit!goodluckeveryone!😊#clothdiapers#clothdiaper#clothnappy#earthday#earthdaysale#clothdiaperhumor#clothdiaperaddict#clothdiaperaddiction#clothdiaperstash#clothdiapercontent#clothdiapercommunity#clothdiapergiveaway#earthdaygiveaway,7222701352319913262,cloth.diaper.anonymous
331,vloggingmolly,#stitchwith@_cal_ciferit’sactuallynotabadidea…#pinktax#feminist#fyp#liberal#women,7224911210251095339,_cal_cifer
332,left_vs_right_2.0,#duetwith@boristrump45#greenscreen#fypシ#fyp#foryou#trending#blowthisup#viral#woke#left#right#leftist#liberal#biden#joebiden#trump#democrat#conservative#fjb#politics,7226854599230229806,boristrump45
333,praise_dog_2,#stitchwith@davidwontshutup#mtg#marjorietaylorgreene#liar#leftist#politics#politicaltiktok#democrat#liberal#trans#transrights#fyp,7225232186826329386,davidwontshutup
334,bunnyandbeyond,#stitchwith@skooliemelgiveherafollowforvanlifeandskoolielifetipsandtricks!bighugsmel!🤗@skooliemel#vanlifefriends#vanlifetips#skoolietips#bunnyandbeyond,7224857664281447726,skooliemel
